Episode,Reward,Steps,Loss,Avg_Q,Epsilon,Success,Collision,Termination,Obstacle_Count
211,-15.0,16,23.17310905456543,-2.18182110786438,0.5320877315740353,0,1,Collision,8
212,-15.0,22,6.018956184387207,-0.6324219703674316,0.5304914683793133,0,1,Collision,8
213,-12.0,12,7.515364170074463,11.468435287475586,0.5288999939741753,0,1,Collision,8
214,-14.0,8,13.63166618347168,14.868956565856934,0.5273132939922528,0,1,Collision,8
215,-10.0,18,13.017868041992188,12.587177276611328,0.525731354110276,0,1,Collision,8
216,-27.0,25,14.644099235534668,1.9593148231506348,0.5241541600479452,0,1,Collision,8
217,-8.0,18,4.042006969451904,7.9152374267578125,0.5225816975678014,0,1,Collision,8
218,-10.0,66,16.332414627075195,14.176998138427734,0.521013952475098,0,1,Collision,8
219,-14.0,35,4.496921062469482,2.1379849910736084,0.5194509106176727,0,1,Collision,8
220,73.0,25,3.4327118396759033,14.840033531188965,0.5178925578858197,1,0,Success,8
221,-17.0,10,7.830539226531982,4.24913215637207,0.5163388802121622,0,1,Collision,8
222,-17.0,21,18.064355850219727,-0.5182352066040039,0.5147898635715258,0,1,Collision,8
223,-14.0,22,18.92577362060547,-0.8127597570419312,0.5132454939808112,0,1,Collision,8
224,-14.0,43,15.272504806518555,-2.4063832759857178,0.5117057574988688,0,1,Collision,8
225,-16.0,22,17.676311492919922,-3.9273600578308105,0.5101706402263723,0,1,Collision,8
226,-17.0,28,14.098723411560059,14.654532432556152,0.5086401283056932,0,1,Collision,8
227,-8.0,33,4.540575981140137,13.95533275604248,0.5071142079207761,0,1,Collision,8
228,-4.0,23,7.306671619415283,13.8084716796875,0.5055928652970137,0,1,Collision,8
229,-11.0,50,18.62207794189453,4.70180606842041,0.5040760867011227,0,1,Collision,8
230,-18.0,39,8.092056274414062,0.3589736819267273,0.5025638584410194,0,1,Collision,8
231,-16.0,14,5.325486660003662,6.371619701385498,0.5010561668656963,0,1,Collision,8
232,-10.0,56,7.397149085998535,-0.06559403985738754,0.49955299836509925,0,1,Collision,8
233,-5.0,39,13.926055908203125,1.9861043691635132,0.49805433937000393,0,1,Collision,8
234,-15.0,12,15.039712905883789,13.601497650146484,0.4965601763518939,0,1,Collision,8
235,-16.0,11,12.637042045593262,13.161077499389648,0.49507049582283824,0,1,Collision,8
236,-26.0,28,12.315572738647461,4.934812068939209,0.49358528433536975,0,1,Collision,8
237,-12.0,13,1.9221808910369873,12.3274564743042,0.49210452848236363,0,1,Collision,8
238,-25.0,33,8.951870918273926,3.4966115951538086,0.49062821489691655,0,1,Collision,8
239,-12.0,10,3.251382350921631,4.594863414764404,0.4891563302522258,0,1,Collision,8
240,-17.0,57,25.41518783569336,-2.878910541534424,0.48768886126146915,0,1,Collision,8
241,-18.0,15,9.144510269165039,4.208636283874512,0.48622579467768473,0,1,Collision,8
242,-18.0,16,20.109493255615234,-0.8338227272033691,0.4847671172936517,0,1,Collision,8
243,-10.0,19,14.44400691986084,2.7489192485809326,0.4833128159417707,0,1,Collision,8
244,-19.0,19,10.801422119140625,-3.5241706371307373,0.4818628774939454,0,1,Collision,8
245,-23.0,42,7.131783485412598,-0.47659873962402344,0.48041728886146357,0,1,Collision,8
246,-15.0,23,5.839023590087891,-1.9433358907699585,0.4789760369948792,0,1,Collision,8
247,-17.0,12,10.038627624511719,11.30713939666748,0.47753910888389456,0,1,Collision,8
248,-16.0,85,10.693824768066406,-2.2394213676452637,0.4761064915572429,0,1,Collision,8
249,-18.0,40,9.252979278564453,14.177827835083008,0.4746781720825711,0,1,Collision,8
250,-21.0,8,15.340972900390625,0.8894758224487305,0.4732541375663234,0,1,Collision,8
251,-16.0,36,9.958477020263672,4.85593318939209,0.4718343751536244,0,1,Collision,8
252,-15.0,34,6.907586097717285,12.365939140319824,0.47041887202816357,0,1,Collision,8
253,-6.0,37,6.909799575805664,12.292741775512695,0.4690076154120791,0,1,Collision,8
254,-27.0,55,16.564926147460938,0.904319167137146,0.46760059256584285,0,1,Collision,8
255,-6.0,47,9.935593605041504,3.4454267024993896,0.4661977907881453,0,1,Collision,8
256,-13.0,25,21.883914947509766,15.035418510437012,0.4647991974157809,0,1,Collision,8
257,-16.0,39,10.976560592651367,3.1051454544067383,0.46340479982353355,0,1,Collision,8
258,63.0,36,8.978310585021973,15.826403617858887,0.46201458542406293,1,0,Success,8
259,-13.0,18,3.299062728881836,14.120993614196777,0.4606285416677907,0,1,Collision,8
260,-10.0,26,8.42540168762207,7.628561973571777,0.45924665604278736,0,1,Collision,8
261,-11.0,20,5.552419662475586,0.2732982635498047,0.457868916074659,0,1,Collision,8
262,72.0,41,21.771602630615234,16.79712677001953,0.45649530932643506,1,0,Success,8
263,-18.0,18,4.046979904174805,10.798208236694336,0.45512582339845575,0,1,Collision,8
264,57.0,58,5.038930892944336,10.079769134521484,0.45376044592826037,1,0,Success,8
265,-6.0,18,3.343902587890625,8.238662719726562,0.4523991645904756,0,1,Collision,8
266,61.0,61,9.349990844726562,13.122424125671387,0.45104196709670413,1,0,Success,8
267,-8.0,20,7.547991752624512,13.108192443847656,0.449688841195414,0,1,Collision,8
268,-18.0,19,15.386874198913574,-2.920776844024658,0.4483397746718278,0,1,Collision,8
269,-22.0,34,4.600794792175293,11.12074089050293,0.4469947553478123,0,1,Collision,8
270,-19.0,53,20.369033813476562,-3.2989492416381836,0.44565377108176885,0,1,Collision,8
271,-18.0,30,9.757468223571777,-2.5046138763427734,0.44431680976852356,0,1,Collision,8
272,-15.0,24,20.5556583404541,14.346670150756836,0.44298385933921797,0,1,Collision,8
273,-25.0,29,5.429264068603516,9.095629692077637,0.4416549077612003,0,1,Collision,8
274,10.0,37,2.5837693214416504,14.219419479370117,0.4403299430379167,0,1,Collision,8
275,-23.0,12,8.446093559265137,13.204687118530273,0.43900895320880295,0,1,Collision,8
276,-3.0,26,4.974869728088379,14.609167098999023,0.43769192634917653,0,1,Collision,8
277,-10.0,33,17.879558563232422,12.073668479919434,0.436378850570129,0,1,Collision,8
278,-16.0,9,6.944952964782715,16.9188289642334,0.4350697140184186,0,1,Collision,8
279,-18.0,41,7.829293251037598,-0.08061695098876953,0.43376450487636337,0,1,Collision,8
280,2.0,52,13.436484336853027,6.856842994689941,0.43246321136173427,0,1,Collision,8
281,1.0,50,18.006595611572266,16.784133911132812,0.43116582172764906,0,1,Collision,8
282,-28.0,73,19.613262176513672,8.738296508789062,0.42987232426246613,0,1,Collision,8
283,-12.0,9,5.577533721923828,18.874364852905273,0.42858270728967873,0,1,Collision,8
284,-13.0,28,36.604736328125,8.345264434814453,0.4272969591678097,0,1,Collision,8
285,-9.0,17,10.973666191101074,0.9097446203231812,0.4260150682903063,0,1,Collision,8
286,-9.0,30,2.287790298461914,9.06100845336914,0.4247370230854354,0,1,Collision,8
287,-18.0,27,26.582447052001953,8.021839141845703,0.4234628120161791,0,1,Collision,8
288,-30.0,68,21.172433853149414,-3.841285228729248,0.42219242358013054,0,1,Collision,8
289,-63.0,91,8.623802185058594,6.671440124511719,0.4209258463093902,0,1,Collision,8
290,-13.0,41,5.243088245391846,3.5206499099731445,0.419663068770462,0,1,Collision,8
291,-12.0,40,9.070569038391113,3.1466078758239746,0.4184040795641506,0,1,Collision,8
292,-10.0,26,12.728999137878418,-1.8628848791122437,0.41714886732545814,0,1,Collision,8
293,-1.0,28,4.132071018218994,9.096502304077148,0.41589742072348174,0,1,Collision,8
294,-19.0,50,20.518556594848633,-0.5753711462020874,0.4146497284613113,0,1,Collision,8
295,-12.0,27,9.965667724609375,7.836337566375732,0.41340577927592737,0,1,Collision,8
296,-19.0,28,10.618032455444336,2.609044313430786,0.41216556193809956,0,1,Collision,8
297,-26.0,41,31.841732025146484,-3.593125104904175,0.41092906525228523,0,1,Collision,8
298,-30.0,52,13.264795303344727,1.5591747760772705,0.40969627805652836,0,1,Collision,8
299,-20.0,3,5.883103847503662,1.5591747760772705,0.40846718922235875,0,1,Collision,8
300,58.0,64,8.007902145385742,18.28063201904297,0.40724178765469166,1,0,Success,8
301,-4.0,38,33.87796401977539,15.228485107421875,0.4060200622917276,0,1,Collision,8
302,66.0,50,13.587958335876465,17.432056427001953,0.4048020021048524,1,0,Success,8
303,-16.0,15,6.8813581466674805,-0.3515250086784363,0.40358759609853784,0,1,Collision,8
304,-13.0,41,8.175539016723633,11.886652946472168,0.4023768333102422,0,1,Collision,8
305,-41.0,59,28.938547134399414,2.292442798614502,0.4011697028103115,0,1,Collision,8
306,-18.0,87,20.746124267578125,18.544843673706055,0.3999661937018806,0,1,Collision,8
307,-14.0,26,17.648082733154297,11.87451457977295,0.39876629512077494,0,1,Collision,8
308,-10.0,16,3.640223503112793,16.981544494628906,0.3975699962354126,0,1,Collision,8
309,59.0,69,32.52396011352539,16.55018424987793,0.3963772862467064,1,0,Success,8
310,-1.0,65,2.8247344493865967,1.8460569381713867,0.39518815438796623,0,1,Collision,8
311,-14.0,8,23.608070373535156,18.972408294677734,0.3940025899248023,0,1,Collision,8
312,-8.0,30,36.6180419921875,17.58340072631836,0.3928205821550279,0,1,Collision,8
313,73.0,44,13.53345012664795,20.694114685058594,0.39164212040856283,1,0,Success,8
